name, deg, pr, eig, btw, clo, bridges, louvain
"linkedz.info", 0.0, 1.526886413845268, 0.0016617102722408146, 0.0, 0.34762461646338283, 3, 764978
"prospect.org", 926.0, 1.5265336678588046, 0.015090131894924683, 3358.3297194520405, 0.42233027014398394, 3, 32562
"useit.com", 2.0, 1.5262419211980185, 0.00522452697326082, 38.23862964621678, 0.40191424544868737, 0, 583099
"zoho.com", 1.0, 1.5255130069675753, 0.007890980382696335, 140.37508888168375, 0.41718728937881044, 1, 764978
"zend.com", 22.0, 1.5234277731475825, 0.003080778239062508, 503.26405126509815, 0.39139202833437536, 4, 764978
"mitcho.com", 0.0, 1.518284151012247, 0.0014569675848153634, 0.0, 0.37555345911531063, 2, 235325
"gimp.org", 0.0, 1.5182207266803747, 0.0053962347801545995, 0.0, 0.40408073833993446, 3, 764978
"thesmokinggun.com", 4.0, 1.5173566168614099, 0.014691033649188504, 15.398584169047657, 0.4196616878349472, 1, 32562
"rushlimbaugh.com", 5.0, 1.5156913121135596, 0.009601693303870175, 146.69079191997628, 0.4215457152275701, 1, 32562
"ascendcollection.com", 0.0, 1.5117913890060954, 0.001487584867625323, 0.0, 0.3752774817421492, 3, 456285
"capwiz.com", 0.0, 1.5114707907150324, 0.005890609984101608, 0.0, 0.41059882462169917, 1, 32562
"realclearpolitics.com", 3669.0, 1.5053518962252845, 0.015042660617695866, 6984.258281813848, 0.4232273554758617, 10, 32562
"sakura.ne.jp", 771.0, 1.5047630111950705, 0.00289172590861335, 9114.613404393558, 0.38608319936646734, 20, 76398
"americanprogressaction.org", 24.0, 1.5002274285205026, 0.0038867660457701948, 38.961404604936945, 0.3911484038972986, 0, 32562
"zam.com", 178.0, 1.4984365809344622, 2.2210896806199018E-4, 310.65046711130293, 0.2924336644136417, 1, 764978
"visitmix.com", 23.0, 1.4954846683635024, 0.003755023337465503, 549.3455439310184, 0.39390204037779464, 2, 764978
"epinions.com", 0.0, 1.4936892946308657, 0.0036176342021729483, 0.0, 0.3953796869240208, 3, 504611
"snipr.com", 43.0, 1.4906239335362819, 0.0038013274627695048, 1091.6766910084361, 0.4018068179329636, 1, 261016
"instructables.com", 0.0, 1.48622166114765, 0.008008086841006448, 0.0, 0.40862755600979267, 1, 504611
"daum.net", 89.0, 1.4851602549513259, 0.003153783262390134, 55860.35285971344, 0.39688745155687133, 13, 456285
"oauth.net", 14.0, 1.4807471796186704, 0.004334124871788597, 104.98177596986967, 0.401925432491763, 1, 764978
"opensecrets.org", 15.0, 1.4804423728836478, 0.013736957741495609, 22.488471973545966, 0.41647384223273426, 0, 32562
"boxofficemojo.com", 3.0, 1.4794060825003201, 0.010337386284557012, 60.14680201133961, 0.4145506148074232, 0, 504611
"taz.de", 208.0, 1.4784971439574812, 0.004205464456417546, 6459.472667064339, 0.39606004147169016, 22, 252498
"aintitcool.com", 250.0, 1.477651601457486, 0.0094888536558157, 3465.583313750717, 0.4129370881764688, 3, 32562
"makezine.com", 372.0, 1.4775545812136628, 0.007388442284025074, 6505.472494837339, 0.4186508694406335, 19, 764978
"icann.org", 1.0, 1.4770826426780308, 0.004068515141323655, 144.0, 0.4000146345715284, 2, 518120
"zillow.com", 30.0, 1.4765600646998154, 0.007199906334879779, 1467.4538034224388, 0.4083954614505365, 7, 504611
"bankrate.com", 108.0, 1.475453869914567, 0.00960628542919936, 708.7549672310561, 0.41299971766405874, 4, 518120
"ntv.co.jp", 0.0, 1.473530173998372, 0.003158214675295692, 0.0, 0.40065296704775005, 0, 76398
"insidehighered.com", 239.0, 1.4726262761762012, 0.005642589196041503, 2747.193624795065, 0.39432033669909167, 12, 32562
"brownpapertickets.com", 1.0, 1.4724600848988425, 0.0046532607300213856, 52.31854666720082, 0.39681001160083984, 0, 764978
"brookings.edu", 19.0, 1.4721412112873988, 0.015398916287989646, 92.8540675781869, 0.4201149095086183, 0, 32562
"perublogs.com", 150.0, 1.4714637245696547, 0.0015040481605121479, 7288.563978175226, 0.37774597315245917, 17, 32562
"opendns.com", 3.0, 1.4709601030345287, 0.004943408912473059, 90.20662893694893, 0.40587938666443496, 1, 396733
"sr.se", 30.0, 1.4704265374483618, 0.005740242983206973, 601.6551415719347, 0.41283274789746727, 4, 32562
"sony.com", 1.0, 1.464803992360104, 0.008106543123681073, 116.7270203920499, 0.4151193869299803, 0, 764978
"allbusiness.com", 100.0, 1.4621931665741792, 0.006726752358134886, 4339.212457410908, 0.4068496645946054, 15, 764978
"ti-da.net", 411.0, 1.4616384402819318, 0.0015390082823027854, 3104.4462716512407, 0.37711819847636796, 15, 76398
"so-net.ne.jp", 34387.0, 1.461620093270503, 0.003468501104377547, 127268.67998163958, 0.392143549126108, 559, 76398
"dion.ne.jp", 3815.0, 1.4606202851100425, 0.0018462635173263765, 4905.038278562711, 0.37834079359925354, 19, 76398
"com.pk", 54.0, 1.4603662219150837, 0.010295193364922016, 3600.8155288945613, 0.4213283003453031, 4, 32562
"ubuntuforums.org", 50.0, 1.4587972929195572, 0.0031614435189581784, 446.9671103785084, 0.3912982907216115, 3, 235325
"sphinn.com", 2.0, 1.4575479067368124, 0.0019059616598486118, 186.7538971949617, 0.3797301359826655, 0, 235325
"people.com.cn", 279.0, 1.4568666403505384, 0.0062906546636377954, 113.38450301838873, 0.40915956985337076, 3, 147678
"bitacoras.com", 275.0, 1.4538499653322865, 0.004041639714151938, 7349.057920418519, 0.40652572358273614, 16, 235325
"mysqlconf.com", 39.0, 1.4531568342479226, 0.0024260712685666343, 366.4113294593719, 0.3832215797436357, 3, 764978
"technologyreview.com", 542.0, 1.448870454484469, 0.009808478022297718, 4811.738388821988, 0.41333406270972894, 9, 764978
"colorado.edu", 10.0, 1.4461990336648929, 0.011047988271019509, 213.9552092203699, 0.41615559935787483, 1, 764978
"voanews.com", 14.0, 1.4447890564749342, 0.010434223272501278, 127.68119631111287, 0.40868149559232986, 1, 32562
"dustindiaz.com", 12.0, 1.4445427560778095, 0.0022348088659685495, 291.2718253968254, 0.38482158008627204, 3, 764978
"getpersonas.com", 0.0, 1.4437871516677119, 0.003973251043528009, 0.0, 0.4077123945345623, 1, 764978
"channel4.com", 38.0, 1.4422864545470282, 0.010039728008576271, 201.31753272929225, 0.4186508694406335, 3, 396733
"weather.gov", 2.0, 1.4407563610899883, 0.0064957357799576365, 0.09967123369185224, 0.40170802593406185, 0, 764978
"publishersweekly.com", 47.0, 1.439282690451119, 0.009210503147394624, 1543.783449748879, 0.411191141863144, 6, 504611
"democracyinaction.org", 0.0, 1.438488452361618, 0.006917146369246296, 0.0, 0.4120134603211785, 2, 32562
"rawstory.com", 298.0, 1.43794252354926, 0.013066153921842042, 2874.958235640816, 0.4182007993956733, 1, 32562
"electronista.com", 586.0, 1.433523947132046, 0.006955837121650797, 40.61569900471214, 0.4176235578648884, 0, 764978
"taobao.com", 6.0, 1.4310842169034903, 0.002642514347046901, 2305.2605976863883, 0.3892473633866242, 3, 576974
"rsaconference.com", 0.0, 1.4300412331362786, 0.007412712974801694, 0.0, 0.4115984588502668, 0, 105319
"prezi.com", 0.0, 1.4294770018092626, 0.004190697148205849, 0.0, 0.4030045183709896, 1, 764978
"army.mil", 2.0, 1.425205199786423, 0.011570686714116225, 124.97210340949896, 0.41590135502469616, 1, 32562
"re-publica.de", 3.0, 1.4211289343448943, 0.0026600165920433543, 10.61271533583679, 0.3867778237486427, 0, 456285
"asus.com", 0.0, 1.4204213130533412, 0.006428903807565923, 0.0, 0.40428066943604046, 0, 252498
"tvguide.com", 294.0, 1.4184456954765317, 0.008344264837381892, 557.9758178177696, 0.4112946538815367, 2, 504611
"barrons.com", 847.0, 1.4164260666382396, 0.011086404180679974, 1012.7283618496642, 0.41488747665795234, 3, 235325
"unl.edu", 12.0, 1.416424392128566, 0.005542469006216478, 404.70066482520014, 0.4029364908451752, 3, 157133
"oecd.org", 2.0, 1.4160101743323994, 0.011228568721736932, 5.5916821065317315, 0.41767196288768665, 1, 387579
"amnesty.org", 8.0, 1.4140605563805275, 0.008067997941440117, 242.5033824171691, 0.40600041823940575, 1, 32562
"iso50.com", 328.0, 1.4127419474152574, 0.0032243787888221473, 8009.486052773979, 0.4038128727333209, 16, 456285
"michigan.gov", 8.0, 1.4122485315383386, 0.005616778189156043, 238.48435957628828, 0.39632905178512917, 3, 32562
"cio.com", 1824.0, 1.4092941132922086, 0.005751186948577141, 8661.249662405238, 0.40626290110379365, 8, 200207
"eluniversal.com.mx", 0.0, 1.4087356956182746, 0.00799762535482919, 0.0, 0.41904285399106694, 2, 747239
"logos.com", 91.0, 1.4060613571795937, 0.002843805011358204, 1450.0025020004155, 0.38804552609704934, 7, 261016
"nyu.edu", 29.0, 1.4055795499101147, 0.01183579915110258, 1228.8040293935808, 0.4156897219313598, 5, 32562
"webhostinggeeks.com", 0.0, 1.403266473124829, 0.0028149689076865316, 0.0, 0.38798274501290664, 2, 32562
"ddj.com", 212.0, 1.4021640223326803, 0.003880976890204659, 3327.947040648741, 0.4063841615458702, 0, 764978
"counterpunch.org", 455.0, 1.401933446486036, 0.007480718464341713, 23699.465049645718, 0.41191682207518565, 4, 32562
"switched.com", 1914.0, 1.4010913089109944, 0.0042203316430819045, 8595.28441460833, 0.4002515637136248, 20, 764978
"packtpub.com", 33.0, 1.4004931686235353, 0.0021488375274301024, 1075.124308396015, 0.38311374644257756, 4, 60228
"washingtonindependent.com", 618.0, 1.39913673308581, 0.015014935418838355, 5606.511308257928, 0.42470155525838743, 6, 32562
"fas.org", 68.0, 1.3990058256204403, 0.012602197481371966, 1045.6831064635776, 0.41467687387792296, 2, 32562
"empireonline.com", 4.0, 1.3980781575190642, 0.004896587727602572, 79.9283989742125, 0.3948349161621596, 1, 32562
"timeanddate.com", 0.0, 1.397705500792971, 0.003825151690930615, 0.0, 0.3934478624557528, 0, 261016
"codebetter.com", 129.0, 1.397057781641919, 0.0026739609835698627, 5642.695539513584, 0.39184259475225836, 3, 764978
"martinfowler.com", 12.0, 1.396854211306718, 0.0027474139209659964, 795.077565169455, 0.3882852994626685, 0, 764978
"democracynow.org", 790.0, 1.3874335850045536, 0.011150818057016914, 688939.5069341596, 0.42397417559658923, 5, 122579
"archives.gov", 1.0, 1.3866357796682018, 0.010923591724427912, 1.9275264659584828, 0.4156112212600109, 0, 32562
"cam.ac.uk", 8.0, 1.3857768763098175, 0.006534822522731448, 291.80626507959715, 0.4025677001513433, 2, 668483
"gartner.com", 27.0, 1.3851430785265009, 0.01011018340946811, 674.1527407023276, 0.4142983271830349, 2, 764978
"malaysiakini.com", 13.0, 1.384512100990022, 0.003683997682361716, 185.3529090631181, 0.40561739897691573, 2, 32562
"associatedcontent.com", 103.0, 1.3837656449179208, 0.008831765803793743, 4167.23519319119, 0.4116469849027504, 6, 504611
"tagesspiegel.de", 40.0, 1.3790157119525044, 0.003636409804946484, 689598.5027649578, 0.39180500793261785, 7, 252498
"mozdev.org", 19.0, 1.3776109611509086, 0.004756821477113893, 280.35653671590603, 0.40945989751867484, 1, 764978
"apartmenttherapy.com", 549.0, 1.3768546173047778, 0.004496179533197454, 11038.541837402523, 0.39978146302217293, 47, 31329
"orlandosentinel.com", 622.0, 1.376401822267016, 0.01331853787160441, 61075.467545853986, 0.41809378245534995, 4, 504611
"archlinux.org", 0.0, 1.376182250779724, 0.002319562558166504, 0.0, 0.38547514317930903, 2, 764978
"wikispaces.com", 12.0, 1.3759690528434199, 0.004645107125639513, 288.50509028831925, 0.39568603438120165, 2, 32562
"yomiuri.co.jp", 295.0, 1.3744277688838957, 0.0048760266533400855, 2631.6187028570616, 0.39661768293416916, 9, 76398
"newsbusters.org", 6140.0, 1.3742563296257886, 0.009174884951298458, 3465.815954245402, 0.40160928250307665, 10, 32562
"wsfa.com", 6.0, 1.3722375428394802, 0.0023506487508969647, 105.25135127001187, 0.3846832932470843, 0, 504611
"chinadaily.com.cn", 4.0, 1.370454508404129, 0.011111922414238837, 80.3796504145349, 0.4223739421640599, 1, 32562
"lexcycle.com", 3.0, 1.3696838985804718, 0.0069802383794902, 56.52542045113762, 0.41179223789671754, 0, 764978
"labnol.org", 268.0, 1.3683033158646818, 0.0037030030119738102, 8129.854379178196, 0.3956763738930099, 18, 63495
"duke.edu", 18.0, 1.3659511522346837, 0.009507492626715968, 1173.4729438350048, 0.4088246629664239, 2, 764978
"impress.co.jp", 201.0, 1.3632163540129685, 0.005394150996852584, 7114.540744089867, 0.4060205971866343, 11, 76398
"brown.edu", 1.0, 1.362535645987904, 0.0051814766380258994, 0.28003266680869626, 0.3993319849144587, 1, 518120
"nintendo.com", 1.0, 1.3611032749678493, 0.008946096284499182, 68.51474323732235, 0.41754390157758775, 0, 764978
"devx.com", 21.0, 1.3610983780915482, 0.002599038435938417, 644.3847799131365, 0.3908302753514057, 2, 764978
"videolan.org", 0.0, 1.360274288272248, 0.005697289673253157, 0.0, 0.40706006127493716, 0, 764978
"gamesindustry.biz", 66.0, 1.359956832706044, 0.006796074092576588, 1729.120702360923, 0.40815060781389373, 3, 764978
"ebay.co.uk", 0.0, 1.3596347835196594, 0.006277569233585081, 0.0, 0.4102277643323533, 1, 396733
"radio-canada.ca", 44.0, 1.3596119733540513, 0.0040518803238872685, 824.1224609566858, 0.3933898880571647, 4, 32562
"canonical.com", 1.0, 1.3585074717628887, 0.0038088091285738814, 0.6367924190363444, 0.39269020888309775, 0, 764978
"autobloggreen.com", 343.0, 1.358448236108383, 0.007242663940082376, 62382.352369596985, 0.4102412702955397, 13, 764978
"ynetnews.com", 152.0, 1.3575344097890871, 0.009180741355697825, 8.572257584707364, 0.4186723255122531, 0, 32562
"earth2tech.com", 594.0, 1.3551710401342036, 0.00715119138037583, 7004.072206594706, 0.40913178822031765, 21, 261016
"sciencedirect.com", 0.0, 1.3550744003893391, 0.007600827491733475, 0.0, 0.40234964595094613, 0, 764978
"adbrite.com", 0.0, 1.3549257714697531, 0.002927012151659318, 0.0, 0.38987100915983464, 3, 456285
"morningstar.com", 116.0, 1.3544567143171076, 0.0058809986483277215, 412.33064001833526, 0.4057987390291134, 2, 504611
"localharvest.org", 0.0, 1.3530831081581425, 0.00474454934523747, 0.0, 0.39556163781670284, 3, 504611
"blender.org", 1.0, 1.351074308035757, 0.004742007948394064, 4.140287344234712, 0.41157087644042784, 0, 764978
"zazzle.com", 1760.0, 1.349472679798588, 0.006482795819206998, 4998.90506225709, 0.40265843924463146, 9, 92825
"nationaljournal.com", 2335.0, 1.3493263148740027, 0.014475087449300685, 23243.466088767193, 0.4131250336499991, 74, 32562
"20minutes.fr", 325.0, 1.3486351428291026, 0.004480157155191884, 2965.5511637341897, 0.39454887299662317, 10, 518120
"nielsen.com", 15.0, 1.3482236879740916, 0.0117049756031687, 548.8697047216345, 0.4145926926205381, 3, 764978
"usc.edu", 108.0, 1.3475316977046912, 0.009599876667582517, 4460.879299391243, 0.4183507151838522, 20, 32562
"htc.com", 2.0, 1.3468128155649535, 0.0063341241363128655, 14.9141043378424, 0.4074660454780738, 3, 764978
"meshconference.com", 4.0, 1.345920123362656, 0.004368422026518711, 14482.750825823354, 0.4091522796451509, 0, 764978
"findarticles.com", 3.0, 1.3452419098313662, 0.015255322845295344, 106.94360665623357, 0.42053096294245057, 0, 764978
"abanet.org", 5.0, 1.343312994720272, 0.006923614900106707, 190.74837453868676, 0.40596006636163007, 1, 518120
"symantec.com", 0.0, 1.342428620952567, 0.008791085159019454, 0.0, 0.41177829007568484, 0, 105319
"umd.edu", 27.0, 1.3411229346752203, 0.008539509156351778, 1015.237240880219, 0.4131250336499991, 6, 32562
"evernote.com", 7.0, 1.3410914735929207, 0.004306888707296762, 0.0, 0.39611765579183833, 0, 764978
"humanevents.com", 3.0, 1.3402236010903898, 0.009278219362599203, 0.0, 0.41585901116855434, 1, 32562
"stuff.co.nz", 52.0, 1.3384740867915268, 0.006360759620482592, 1268.3629414795444, 0.4015303227031252, 8, 32562
"ycombinator.com", 15.0, 1.338419085060284, 0.0035157972072039963, 467.87673773502496, 0.39822240496222494, 4, 764978
"mensrightsblogs.com", 191.0, 1.3372072257121825, 0.001317755318849208, 1481.327908900631, 0.3761284780788748, 7, 771272
"fbi.gov", 2.0, 1.3371017711070143, 0.01391369039870656, 3.466873275466435, 0.42556441005392176, 0, 261016
"c2.com", 7.0, 1.3332349333668256, 0.005020231698946868, 425.79385372167445, 0.4120830516240457, 2, 764820
"wwd.com", 0.0, 1.3329862249202657, 0.00879161569460084, 0.0, 0.40885246985097895, 1, 764978
"consumerreports.org", 263.0, 1.3314760835051993, 0.007864601305018376, 1318.6578812317302, 0.4048134001682399, 0, 504611
"treas.gov", 0.0, 1.331119306167923, 0.010966489939576347, 0.0, 0.41236016199706355, 0, 32562
"io9.com", 1425.0, 1.3300736283957566, 0.008280817199059098, 420471.4382790529, 0.4129370881764688, 41, 764978
"daylife.com", 2.0, 1.3272567609786774, 0.00626884410111603, 14.068866931028735, 0.40437255793461446, 0, 387579
"washingtonmonthly.com", 14638.0, 1.32613740735722, 0.013105305862119172, 38945.828901795714, 0.4159437075048412, 98, 32562
"vistaprint.com", 0.0, 1.3245082205191079, 0.0026906278119317546, 0.0, 0.3835570863245465, 1, 63495
"adl.org", 0.0, 1.3232501667497802, 0.006404530402343074, 0.0, 0.3987849613999657, 0, 32562
"pnas.org", 0.0, 1.3230670675465068, 0.01276038248997256, 0.0, 0.4244632005180163, 0, 764978
"stylespion.de", 61.0, 1.3209526287665037, 0.003333552830881287, 3481.7067426264957, 0.4058995535821863, 6, 456285
"openstreetmap.org", 1201.0, 1.3182875437187394, 0.002879783627944875, 18473.109388302444, 0.38834067386361865, 94, 764978
"tucsoncitizen.com", 105120.0, 1.3146476020517692, 0.004418431936116955, 18576.866821062915, 0.3987666901979441, 99, 92825
"toysrus.com", 0.0, 1.313579085386891, 0.00473676671572416, 0.0, 0.3979980321472481, 0, 504611
"fao.org", 0.0, 1.3129755967876031, 0.006503725011152785, 0.0, 0.4050823761822326, 0, 771272
"opsi.gov.uk", 0.0, 1.312649810231816, 0.004692944131092986, 0.0, 0.39729225603669716, 1, 764978
"nouvelobs.com", 271.0, 1.3123442655496844, 0.005690101235305851, 2379.6923745916, 0.4041325029877848, 8, 518120
"mandriva.com", 2.0, 1.3121302320789727, 0.0025005116617472056, 144.53225806451613, 0.3867340311421722, 0, 764978
"mo.gov", 12.0, 1.3111047582134232, 0.005602988156832022, 783.0093507642725, 0.40151058760420144, 5, 32562
"dailynews.com", 2.0, 1.310010912424628, 0.006075269568135279, 4.956839498972618, 0.40176729530295985, 0, 504611
"cinemablend.com", 198.0, 1.3098208502445066, 0.005110469778632458, 1901.8427013851986, 0.39843605401136817, 8, 32562
"powerlineblog.com", 700.0, 1.3089561027986085, 0.009091138766141982, 975.7845112447385, 0.40745844757319977, 2, 32562
"techtarget.com", 410.0, 1.3062526398581862, 0.006330659353936617, 9737.329588414645, 0.407865316061465, 39, 764978
"freedomblogging.com", 6746.0, 1.3035673471886984, 0.005688521454936327, 68842.12685465725, 0.4003104040473897, 326, 504611
"asahi.com", 1067.0, 1.3027234467919921, 0.00633585554407699, 3286.958420940984, 0.40503418193242513, 6, 76398
"dpreview.com", 30.0, 1.3027072185089648, 0.0049532997411905364, 718.0793950195359, 0.40086041588866395, 5, 687960
"rochester.edu", 1.0, 1.3025456578959904, 0.00541675859375644, 91.90412921621572, 0.40304427612942406, 0, 764978
"geocaching.com", 4.0, 1.3003534795537888, 0.00577557689741048, 152.42871479200298, 0.4146894154115535, 4, 252498
"washingtonexaminer.com", 39.0, 1.300181634667235, 0.010843095094134376, 814.4906018862307, 0.4070523900241707, 3, 32562
"twincities.com", 101.0, 1.2995404271821096, 0.01004160844673423, 2646.101098567374, 0.412645068212107, 11, 504611
"crooksandliars.com", 1478.0, 1.2971421346869867, 0.00957713181561842, 2182.9810659339364, 0.40565768275871894, 5, 32562
"tidbits.com", 1180.0, 1.296991515159134, 0.006667332832986765, 7606.4059122974395, 0.41856506714121444, 20, 764978
"stackoverflow.com", 48.0, 1.2961051678230244, 0.0038971014434829236, 691.4173995950441, 0.4070726736792447, 4, 764978
"autodesk.com", 80.0, 1.2951319241744332, 0.00696588730366245, 3392.1446484656412, 0.4174101688924982, 11, 105319
"rutgers.edu", 10.0, 1.2934826579354413, 0.011314333151806154, 482.29398308096444, 0.41668627469497993, 3, 261016
"unep.org", 0.0, 1.293004131907719, 0.005284807588363018, 0.0, 0.409610818627021, 0, 157133
"danwei.org", 44.0, 1.2922140148611534, 0.003478657681280385, 2081.2676425008676, 0.39047533174298943, 10, 504611
"codehaus.org", 32.0, 1.290417074109119, 0.0027709501012874635, 1153.2750131884172, 0.3881561539197511, 7, 764978
"moviefone.com", 2.0, 1.2886769970684449, 0.003898557392961054, 1.2624493715978868, 0.39286017194359346, 0, 764978
"infowars.com", 982.0, 1.284995444846749, 0.0078056458958280514, 3737.3589762007555, 0.4102412702955397, 11, 652208
"gmail.com", 0.0, 1.284261228445294, 0.005693604393122558, 0.0, 0.4006136796416853, 0, 387579
"mapquest.com", 0.0, 1.2842560816134627, 0.0053615624778980235, 0.0, 0.39801824784313966, 0, 504611
"oh.us", 6.0, 1.2830854171855315, 0.005590361974572693, 38.79797703404424, 0.39737009511601723, 0, 504611
"colbertnation.com", 0.0, 1.2791513922107511, 0.00959717663373962, 0.0, 0.409692970816878, 0, 32562
"newadvent.org", 3.0, 1.2789576862304428, 0.006020354148104894, 0.043478260869565216, 0.399683664337545, 1, 32562
"or.us", 8.0, 1.278824242769438, 0.005761835939724429, 187.69375409463706, 0.40204411710197757, 1, 504611
"dvice.com", 123.0, 1.2781266708616166, 0.004853022032765384, 1763.7052481446744, 0.3991563771814269, 6, 764978
"marchforbabies.org", 0.0, 1.2771018452601846, 0.00483888184419511, 0.0, 0.39757282064868693, 1, 32562
"nist.gov", 2.0, 1.2759724398374663, 0.006760828085851524, 102.08407739222415, 0.41344515559236017, 1, 764978
"iol.co.za", 1214.0, 1.2750857396628494, 0.005650749124973636, 572.798277314441, 0.40021234643322956, 3, 504611
"fark.com", 45.0, 1.273976218894179, 0.005819106726751296, 668.5669497709653, 0.41154329548589835, 3, 235325
"theflip.com", 0.0, 1.2738200414426686, 0.006544851157359557, 0.0, 0.40685737240311776, 1, 764978
"nike.com", 13.0, 1.2734827290630555, 0.00797024274026722, 301.46925810904077, 0.4203959662101216, 4, 32562
"weeklystandard.com", 7986.0, 1.2704890915516667, 0.014177344431451862, 35469.23576100666, 0.41480320988093233, 61, 32562
"hindustantimes.com", 6664.0, 1.2701650999541496, 0.005238187835473416, 629.7623304622896, 0.4025393917115937, 2, 92825
"talkshoe.com", 0.0, 1.269531460965846, 0.004588615555063553, 0.0, 0.4037812121946933, 0, 764978
"va.us", 33.0, 1.267558683863019, 0.006091935969485803, 943.2961756948382, 0.40425249482358877, 0, 456285
"trendmicro.com", 8.0, 1.2662511384029993, 0.007478984553582186, 699.0870050277758, 0.4102412702955397, 1, 764978
"samsung.com", 0.0, 1.2646158591075514, 0.008880706040245356, 0.0, 0.42018495371653886, 0, 764978
"elperiodico.com", 685.0, 1.2635997737090523, 0.0037085585783902864, 76.68138095705122, 0.3944254011378555, 0, 235325
"piratpartiet.se", 107.0, 1.2625993796941666, 0.004726293977128319, 2637.0949367897624, 0.40913178822031765, 15, 63495
"ctv.ca", 150.0, 1.2625794880678223, 0.008475208346501065, 1010.6351011247662, 0.40939833694472694, 6, 32562
"in.com", 389.0, 1.2616559096302353, 0.003910578282116727, 450.7250060154074, 0.39890299406196994, 1, 764715
"profootballtalk.com", 537.0, 1.2615723787916395, 0.007384146164064499, 3107.7533521689056, 0.40831381093592656, 2, 504611
"steampowered.com", 0.0, 1.2614644130819157, 0.004736437383268278, 0.0, 0.3939879748286713, 1, 764978
"telegraaf.nl", 121.0, 1.260903718464667, 0.003558952185948865, 2218.7327509455513, 0.39278461464540254, 2, 252498
"dnevnik.bg", 112.0, 1.2592644856190556, 0.0030900560066704956, 4004.72881757171, 0.4046329394915589, 19, 113623
"qype.com", 1569.0, 1.258861099235043, 0.0025652340628987947, 6237.755433618071, 0.38795338440400257, 37, 252498
"people-press.org", 7.0, 1.2584137150490924, 0.01108686277048817, 3.4652600651974446, 0.4076007591754856, 0, 32562
"winehq.org", 0.0, 1.2576849659592604, 0.0035875527425715936, 0.0, 0.3941019924744038, 0, 764978
"techdirt.com", 6625.0, 1.2575497194775944, 0.008849853825937934, 34267.96343599741, 0.4143823889314742, 36, 764978
"odesk.com", 102.0, 1.2550028951087135, 0.0025200525215155513, 54075.157801963076, 0.38697936595902804, 11, 396733
"itv.com", 0.0, 1.254834378675859, 0.010384017381521086, 0.0, 0.421855367338108, 0, 396733
"livenation.com", 0.0, 1.2534639310849292, 0.007362884327841768, 0.0, 0.40278599082972566, 1, 63495
"journalism.org", 118.0, 1.25274870339662, 0.004425090924796366, 1258.411851546117, 0.3975828303594239, 0, 32562
"bhphotovideo.com", 0.0, 1.2480167855503086, 0.003956975533123675, 0.0, 0.3943873255126853, 3, 687960
"ebuzzing.com", 0.0, 1.2472807562997326, 0.002271480631019283, 0.0, 0.38478533600055637, 0, 504611
"cbo.gov", 47.0, 1.2472708795779262, 0.011448780966801046, 602.4310868256674, 0.41327133178504993, 4, 32562
"comicbookresources.com", 3145.0, 1.246648459344335, 0.005324007031457012, 18216.95885616765, 0.4105298967483332, 54, 764978
"allrecipes.com", 0.0, 1.2464260848665378, 0.0051564514135734535, 0.0, 0.3959736665845318, 1, 504611
"nascar.com", 16.0, 1.2458451823444747, 0.006449196429842399, 73.86101014368256, 0.40941885507919024, 1, 504611
"ahrq.gov", 0.0, 1.243989633077443, 0.00855663357187192, 0.0, 0.41313159116047193, 0, 504611
"download.com", 1354.0, 1.242451703471575, 0.005584854065206918, 3453.9845637296767, 0.41325042570796655, 5, 764978
"dr.dk", 17.0, 1.2421588945906978, 0.004142136269343435, 251.66602311327176, 0.41096359872195803, 5, 32562
"unicef.org", 51.0, 1.2416149514290584, 0.004660068823398659, 0.8619841380408768, 0.39544652993489604, 2, 32562
"journaldunet.com", 2.0, 1.2414088400531909, 0.003960518952630012, 163.40247433483225, 0.3983194897554772, 3, 252498
"al.com", 50.0, 1.2402295831897632, 0.008894057595694126, 1012.1283230817445, 0.41086025325127407, 3, 504611
"discogs.com", 0.0, 1.2399008016188324, 0.003915606710320749, 0.0, 0.39385503759625057, 1, 456285
"blogsome.com", 13843.0, 1.2385690502452933, 0.005019137535914736, 199263.4298183844, 0.39529344892069496, 793, 764978
"snipurl.com", 0.0, 1.238320766660349, 0.005172279692909127, 0.0, 0.41222127503938755, 0, 386564
"eurovision.tv", 12.0, 1.236220345156869, 0.004422705746072646, 580.8164736392937, 0.41000133523868804, 3, 32562
"nzherald.co.nz", 1301.0, 1.2354856174388318, 0.006519018021956175, 2751.0659305886434, 0.4016685227355237, 13, 60228
"propublica.org", 464.0, 1.2348845233386077, 0.00980547577091654, 3579.7868046514327, 0.40453275306502334, 4, 32562
"skitch.com", 1.0, 1.2333288879855895, 0.0029994017123126343, 0.0, 0.3930113737801925, 3, 764978
"villagevoice.com", 586.0, 1.232140422114746, 0.011370040278064628, 10423.219501577814, 0.41333406270972894, 18, 771272
"adn.com", 160.0, 1.2303764427322532, 0.014191056206349143, 7030.421484413902, 0.41617680041749866, 39, 32562
"diveintomark.org", 3.0, 1.230237568187453, 0.0013682182422158143, 0.755982905982906, 0.3196384074628101, 0, 235325
"uk.com", 12.0, 1.2294403249267276, 0.004875189522313251, 421.6083481024436, 0.3988640405934809, 2, 92825
"americanidol.com", 38.0, 1.2284953139305557, 0.009370496612315324, 89.30219370634003, 0.41219374514310725, 0, 504611
